family,group,module,metric_name,zone,side,views,source_spaces,scope,status,catalog_role,function_template,notes
F_zone,zone_morphology,zone_morphology.py,zone_ligament_zygomatic_R_vertex_count,face,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_nose_bridge_tip_bbox_area_ratio,nose_bridge_tip,NA,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_nose_bridge_tip_bbox_volume_ratio,nose_bridge_tip,NA,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_nose_bridge_tip_centroid_depth_ratio,nose_bridge_tip,NA,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,pruned,discrimination,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_nose_bridge_tip_centroid_lateral_ratio,nose_bridge_tip,NA,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_nose_bridge_tip_centroid_vertical_ratio,nose_bridge_tip,NA,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_nose_bridge_tip_depth_mean_ratio,nose_bridge_tip,NA,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,pruned,discrimination,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_nose_bridge_tip_depth_p05_ratio,nose_bridge_tip,NA,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,pruned,discrimination,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_nose_bridge_tip_depth_p50_ratio,nose_bridge_tip,NA,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,pruned,discrimination,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_nose_bridge_tip_depth_p95_ratio,nose_bridge_tip,NA,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,pruned,discrimination,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_nose_bridge_tip_depth_std_ratio,nose_bridge_tip,NA,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_nose_bridge_tip_normal_mean_x,nose_bridge_tip,NA,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_nose_bridge_tip_normal_mean_y,nose_bridge_tip,NA,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,pruned,discrimination,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_nose_bridge_tip_normal_mean_z,nose_bridge_tip,NA,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_nose_bridge_tip_normal_variance,nose_bridge_tip,NA,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_nose_bridge_tip_plane_residual_p95_ratio,nose_bridge_tip,NA,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_nose_bridge_tip_plane_residual_std_ratio,nose_bridge_tip,NA,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_nose_bridge_tip_radial_dispersion_ratio,nose_bridge_tip,NA,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_nose_bridge_tip_span_depth_ratio,nose_bridge_tip,NA,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_nose_bridge_tip_span_lateral_ratio,nose_bridge_tip,NA,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_nose_bridge_tip_span_vertical_ratio,nose_bridge_tip,NA,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_nose_bridge_tip_vertex_count,nose_bridge_tip,NA,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_nose_wing_L_bbox_area_ratio,nose_wing_L,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_nose_wing_L_bbox_volume_ratio,nose_wing_L,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_nose_wing_L_centroid_depth_ratio,nose_wing_L,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,pruned,discrimination,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_nose_wing_L_centroid_lateral_ratio,nose_wing_L,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_nose_wing_L_centroid_vertical_ratio,nose_wing_L,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_nose_wing_L_depth_mean_ratio,nose_wing_L,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,pruned,discrimination,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_nose_wing_L_depth_p05_ratio,nose_wing_L,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,pruned,discrimination,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_nose_wing_L_depth_p50_ratio,nose_wing_L,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,pruned,discrimination,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_nose_wing_L_depth_p95_ratio,nose_wing_L,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,pruned,discrimination,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_nose_wing_L_depth_std_ratio,nose_wing_L,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_nose_wing_L_normal_mean_x,nose_wing_L,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_nose_wing_L_normal_mean_y,nose_wing_L,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_nose_wing_L_normal_mean_z,nose_wing_L,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_nose_wing_L_normal_variance,nose_wing_L,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_nose_wing_L_plane_residual_p95_ratio,nose_wing_L,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_nose_wing_L_plane_residual_std_ratio,nose_wing_L,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_nose_wing_L_radial_dispersion_ratio,nose_wing_L,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_nose_wing_L_span_depth_ratio,nose_wing_L,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_nose_wing_L_span_lateral_ratio,nose_wing_L,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_nose_wing_L_span_vertical_ratio,nose_wing_L,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_nose_wing_L_vertex_count,nose_wing_L,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_nose_wing_R_bbox_area_ratio,nose_wing_R,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_nose_wing_R_bbox_volume_ratio,nose_wing_R,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_nose_wing_R_centroid_depth_ratio,nose_wing_R,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,pruned,discrimination,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_nose_wing_R_centroid_lateral_ratio,nose_wing_R,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_nose_wing_R_centroid_vertical_ratio,nose_wing_R,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_nose_wing_R_depth_mean_ratio,nose_wing_R,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,pruned,discrimination,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_nose_wing_R_depth_p05_ratio,nose_wing_R,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,pruned,discrimination,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_nose_wing_R_depth_p50_ratio,nose_wing_R,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,pruned,discrimination,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_nose_wing_R_depth_p95_ratio,nose_wing_R,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,pruned,discrimination,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_nose_wing_R_depth_std_ratio,nose_wing_R,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_nose_wing_R_normal_mean_x,nose_wing_R,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_nose_wing_R_normal_mean_y,nose_wing_R,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_nose_wing_R_normal_mean_z,nose_wing_R,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_nose_wing_R_normal_variance,nose_wing_R,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_nose_wing_R_plane_residual_p95_ratio,nose_wing_R,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_nose_wing_R_plane_residual_std_ratio,nose_wing_R,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_nose_wing_R_radial_dispersion_ratio,nose_wing_R,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_nose_wing_R_span_depth_ratio,nose_wing_R,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_nose_wing_R_span_lateral_ratio,nose_wing_R,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_nose_wing_R_span_vertical_ratio,nose_wing_R,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_nose_wing_R_vertex_count,nose_wing_R,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_orbit_L_bbox_area_ratio,orbit_L,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_orbit_L_bbox_volume_ratio,orbit_L,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_orbit_L_centroid_depth_ratio,orbit_L,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,pruned,discrimination,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_orbit_L_centroid_lateral_ratio,orbit_L,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_orbit_L_centroid_vertical_ratio,orbit_L,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_orbit_L_depth_mean_ratio,orbit_L,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,pruned,discrimination,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_orbit_L_depth_p05_ratio,orbit_L,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,pruned,discrimination,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_orbit_L_depth_p50_ratio,orbit_L,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,pruned,discrimination,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_orbit_L_depth_p95_ratio,orbit_L,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,pruned,discrimination,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_orbit_L_depth_std_ratio,orbit_L,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_orbit_L_normal_mean_x,orbit_L,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_orbit_L_normal_mean_y,orbit_L,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,pruned,discrimination,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_orbit_L_normal_mean_z,orbit_L,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_orbit_L_normal_variance,orbit_L,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_orbit_L_plane_residual_p95_ratio,orbit_L,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_orbit_L_plane_residual_std_ratio,orbit_L,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_orbit_L_radial_dispersion_ratio,orbit_L,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_orbit_L_span_depth_ratio,orbit_L,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_orbit_L_span_lateral_ratio,orbit_L,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_orbit_L_span_vertical_ratio,orbit_L,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_orbit_L_vertex_count,orbit_L,L,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_orbit_R_bbox_area_ratio,orbit_R,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_orbit_R_bbox_volume_ratio,orbit_R,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_orbit_R_centroid_depth_ratio,orbit_R,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,pruned,discrimination,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_orbit_R_centroid_lateral_ratio,orbit_R,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_orbit_R_centroid_vertical_ratio,orbit_R,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_orbit_R_depth_mean_ratio,orbit_R,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,pruned,discrimination,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_orbit_R_depth_p05_ratio,orbit_R,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,pruned,discrimination,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_orbit_R_depth_p50_ratio,orbit_R,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,pruned,discrimination,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_orbit_R_depth_p95_ratio,orbit_R,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,pruned,discrimination,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_orbit_R_depth_std_ratio,orbit_R,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_orbit_R_normal_mean_x,orbit_R,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_orbit_R_normal_mean_y,orbit_R,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
F_zone,zone_morphology,zone_morphology.py,zone_orbit_R_normal_mean_z,orbit_R,R,"FR,LTL,RTL,LTM,RTM,LTD,RTD,LP,RP",canon_bucket,single,active,both,,restored_from_stability_and_identity_config
